brand,model,body,color,transmiss,drive,steer,power,fuel,owners,title,mile_year,price
10,441,1,15,0,2,0,1.002748025726356,0,1.0709971065146189,0,0.8092907396328722,13.8878312195439
10,303,15,15,2,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.5307980964656102,13.122363377404328
10,303,15,13,0,1,0,-0.29550470203895535,0,1.0709971065146189,0,1.18945236721446,13.017002861746503
10,303,15,12,0,1,0,-0.45562615399810663,0,1.0709971065146189,0,2.09899491610066,12.487485104968359
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.3281600696363618,13.588609957772352
10,435,1,13,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,-0.10371921200251057,13.997832114758229
10,313,15,15,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.9420340435970883,13.63877337946422
10,303,15,15,3,1,0,-0.42258123861738967,0,1.0709971065146189,1,0.4280400586537145,13.500799813124575
10,313,15,0,2,1,0,-1.8053557900572954,0,-1.2344226506125335,1,-0.5646722019888276,13.38472764187182
10,313,15,0,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.1207818590814038,13.578521599828012
10,224,15,13,3,1,0,-1.4606704388430607,0,-1.2344226506125335,1,0.31593593972031037,13.159659162148026
10,90,15,5,0,1,0,-1.4606704388430607,0,1.0709971065146189,0,1.3039222258160321,12.367340793126296
10,303,19,11,2,1,0,-1.8053557900572954,0,1.0709971065146189,1,2.6236378357894634,12.128111104060462
10,87,22,12,3,1,0,-1.3821689576789626,0,0.028924396430338353,1,-0.4989735919451895,13.709038313453757
10,224,15,1,3,1,0,-0.45562615399810663,0,0.028924396430338353,1,0.19915548136105893,13.428376406540833
10,435,1,11,0,2,0,0.24114570101766036,0,0.028924396430338353,1,0.2056204894971337,14.038654109278484
10,435,1,0,3,2,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.9598875081226641,14.377979414882104
10,224,15,11,3,1,0,-0.9202817255290677,0,-1.2344226506125335,1,-0.8406931142232339,13.863347887378435
10,66,11,11,2,2,0,-0.6292983755900349,3,0.028924396430338353,1,0.2053770468841168,14.0623706358958
10,303,15,1,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-1.1226231065567036,14.054527458434775
10,313,15,11,2,1,0,-1.2572156270994779,0,0.028924396430338353,1,0.9601351582133617,13.060487973686241
10,196,23,13,2,1,0,-1.8053557900572954,0,1.0709971065146189,1,1.1542518232354468,11.77528972943772
10,435,1,15,0,2,0,-0.14712362454799402,0,1.0709971065146189,1,-0.17057388804486012,13.993656743347747
10,435,1,15,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-2.055963127320494,14.837601708724641
10,196,23,15,2,1,0,-1.9659061247854266,0,1.0709971065146189,1,0.6185829091726083,12.921470435024938
10,66,11,11,2,2,0,-0.6292983755900349,3,0.028924396430338353,1,0.2053770468841168,14.0623706358958
10,313,15,11,2,1,0,-1.2572156270994779,0,0.028924396430338353,1,0.9601351582133617,13.060487973686241
10,435,1,15,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.44990004221429336,13.737159751551605
10,224,15,11,3,1,0,-0.9202817255290677,0,-1.2344226506125335,1,-0.6837668237981418,13.758940206475879
10,313,15,15,0,1,0,-1.3821689576789626,0,-1.2344226506125335,1,0.18895170167583644,13.217673557208654
10,441,1,1,0,2,0,1.002748025726356,0,1.0709971065146189,1,0.4817578185717092,14.106237988602015
10,224,15,15,3,1,0,-0.9202817255290677,0,-1.2344226506125335,1,-0.8094904256497426,13.906264921232738
10,435,1,1,3,1,0,-0.45562615399810663,0,1.0709971065146189,1,-0.30297361249973304,13.933293593620657
10,303,15,15,2,1,0,-1.8053557900572954,0,1.0709971065146189,1,2.8734743007550287,11.48246625748552
10,196,23,12,0,1,0,-0.9202817255290677,0,1.0709971065146189,1,1.6915911918934863,12.154779351142624
10,441,1,11,0,2,0,-0.09071786307988322,3,0.028924396430338353,1,0.9418756384054573,13.709038313453757
10,224,15,15,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,-0.4104626326139521,13.492546671367853
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.7376414232096433,13.560618308335483
10,313,15,12,0,1,0,-1.2572156270994779,0,0.028924396430338353,1,-1.0877762535751778,13.399995114002609
10,224,15,7,2,1,0,-1.2091557541839963,0,1.0709971065146189,0,4.120905641242964,11.082142548877775
10,435,1,15,0,2,0,-0.14712362454799402,0,1.0709971065146189,1,-0.3428126131914992,13.985253332551368
10,308,15,15,0,2,0,0.514098023127517,3,-1.2344226506125335,0,1.0741202416425761,13.286181462633724
10,313,15,6,2,1,0,-1.3821689576789626,0,-1.2344226506125335,1,-0.05299084592716403,13.251635713108469
10,441,1,11,0,2,0,0.7434511311021436,0,-1.2344226506125335,1,-0.08452407328953389,14.319311566793301
10,441,1,1,0,2,0,0.7434511311021436,0,0.028924396430338353,1,-0.6660709398925638,14.751211683358253
10,303,15,11,3,1,0,-0.42258123861738967,0,0.028924396430338353,1,-0.03839110231094244,13.55284624848778
10,441,1,1,0,2,0,0.7434511311021436,0,-1.2344226506125335,1,-0.32220051895634017,14.739372555334747
10,196,23,11,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,0.1589202486367528,13.197470849891134
10,313,15,11,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.7243683134434793,13.425426551894413
10,303,15,6,3,1,0,-0.42258123861738967,0,1.0709971065146189,1,0.9997583400062368,13.120361374733656
10,313,15,13,2,1,0,-1.3821689576789626,0,-1.2344226506125335,1,0.5248539550661885,12.983101310070822
10,441,1,1,0,2,0,0.28752610146307245,3,-1.2344226506125335,1,-0.5402222356333117,14.767168433675721
10,435,1,15,3,2,0,0.4625564499528806,0,-1.2344226506125335,1,-0.3588370771560955,14.646243401476783
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.6470671156963435,13.830399170458024
10,441,1,12,0,2,0,0.7434511311021436,0,-1.2344226506125335,1,-1.9663192082723808,15.317363259718437
10,303,15,1,3,1,0,-0.00900361255714127,0,1.0709971065146189,1,-0.5646722019888276,14.279244574196415
10,303,15,15,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.8862726331142918,14.104441849816487
10,303,15,11,2,1,0,-0.45562615399810663,0,1.0709971065146189,0,1.3750026150449908,13.142166004700508
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.4185840640353353,13.771558670435091
10,312,23,12,2,1,0,-2.656131377471342,0,-1.2344226506125335,1,0.6975860581532735,12.601487417784837
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.4185840640353353,13.771558670435091
10,303,15,11,2,1,0,-0.45562615399810663,0,1.0709971065146189,0,1.3750026150449908,13.142166004700508
10,312,23,12,2,1,0,-2.656131377471342,0,-1.2344226506125335,1,0.6975860581532735,12.601487417784837
10,196,22,1,2,1,0,-1.8053557900572954,0,1.0709971065146189,1,3.088096905818017,11.112447898373103
10,313,15,1,0,1,0,-1.3821689576789626,0,-1.2344226506125335,1,0.5796619082699176,13.017002861746503
10,282,10,15,3,1,0,-0.6292983755900349,3,1.0709971065146189,0,-0.6282996245877297,14.636171058823178
10,313,15,1,2,1,0,-1.8053557900572954,0,-1.2344226506125335,1,-0.9598785303552141,13.40752728193094
10,282,10,15,3,1,0,-0.6292983755900349,3,0.028924396430338353,1,-1.7765604927972833,15.199051130887543
10,66,12,6,0,2,0,-0.00900361255714127,3,-1.2344226506125335,1,-0.3112368970191205,14.483955125883847
10,224,15,15,3,1,0,-1.4606704388430607,0,1.0709971065146189,1,0.44261347305098203,13.016980639277364
10,441,1,15,0,2,0,0.7434511311021436,3,-1.2344226506125335,1,-2.2132274308108473,15.513691680232762
10,435,1,1,3,2,0,-0.00900361255714127,0,1.0709971065146189,1,-1.2592794223562795,14.518112897294975
10,313,15,11,2,1,0,-1.2572156270994779,0,0.028924396430338353,1,-1.2783336615293064,13.591116224748411
10,435,1,9,0,2,0,-0.14712362454799402,0,1.0709971065146189,1,-0.059738877758716856,13.567049198665774
10,313,15,12,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.0224389866441754,13.458821328209215
10,435,1,13,2,2,0,-0.45562615399810663,0,-1.2344226506125335,1,0.11602520093099235,13.617059619240436
10,441,1,12,0,2,0,0.7434511311021436,3,-1.2344226506125335,1,-1.8237109310926856,15.385583746876097
10,196,23,15,3,1,0,-1.4606704388430607,0,1.0709971065146189,1,-0.2834259273705556,13.398478813484644
10,441,1,1,0,2,0,0.7434511311021436,0,0.028924396430338353,1,-0.6313213535783522,14.896976687797414
10,441,1,12,0,2,0,0.7071416908945211,3,0.028924396430338353,1,0.7967441710010567,14.315679601541737
10,196,23,1,2,1,0,-1.4606704388430607,0,-1.2344226506125335,1,0.18554027838262652,13.39239051461739
10,224,15,13,2,1,0,-1.4606704388430607,0,-1.2344226506125335,1,0.46133441356887184,13.005829561148378
10,435,1,15,3,2,0,-0.00900361255714127,0,0.028924396430338353,1,-0.9964629078428695,14.599412101792684
10,441,1,12,0,2,0,0.7434511311021436,0,1.0709971065146189,1,-0.7058489601260937,14.580978400103845
10,441,1,15,0,2,0,0.6607269056121465,3,-1.2344226506125335,1,-0.2346877361773342,14.589315641541674
10,313,8,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-2.8755895282803343,14.037853789107714
10,253,22,7,2,1,0,-2.9885126223803753,0,1.0709971065146189,1,1.7201094051600307,12.2783933071098
10,303,15,13,2,1,0,-0.42258123861738967,0,-1.2344226506125335,1,0.8232027175746216,13.395439297466748
10,313,15,1,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.6123732004187252,13.68994733498893
10,303,15,12,3,1,0,-0.45562615399810663,0,0.028924396430338353,1,-0.8657685436441925,14.304090572782945
10,303,15,12,2,1,0,-0.29550470203895535,0,0.028924396430338353,1,0.14497121240012434,13.444446876573442
10,441,1,1,0,2,0,0.7434511311021436,0,-1.2344226506125335,1,-0.46392622515831505,14.880221294956703
10,224,15,15,2,1,0,-1.4606704388430607,0,1.0709971065146189,1,0.4823050072341296,13.060487973686241
10,313,15,12,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.337464962202078,13.499429010990795
10,313,15,1,2,1,0,-1.8053557900572954,0,-1.2344226506125335,1,-0.8895223959667126,13.450227239488942
10,196,23,1,3,1,0,-0.9835930544211541,0,1.0709971065146189,0,-0.09986381151621834,13.592367006650065
10,303,15,15,2,1,0,-0.29550470203895535,0,1.0709971065146189,1,1.2534768526273767,12.92391243868049
10,313,15,0,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.1995922982699503,13.457406021215947
10,435,1,13,0,2,0,-0.14712362454799402,0,0.028924396430338353,1,-0.11641554470850803,13.687677186454389
10,435,1,11,0,2,0,-0.14712362454799402,0,0.028924396430338353,1,-0.15461342761429384,13.81451005763069
10,435,1,15,3,2,0,0.4625564499528806,0,-1.2344226506125335,1,-2.3745714895347114,14.986319469511777
10,435,1,1,3,1,0,-0.45562615399810663,0,0.028924396430338353,1,-1.4407748413866217,14.159394545290015
10,313,15,11,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.7431695264921554,13.758389790474517
10,196,23,11,3,1,0,-1.4606704388430607,0,-1.2344226506125335,1,-0.28084324770412916,13.46729969243767
10,196,22,15,2,1,0,-2.9885126223803753,0,1.0709971065146189,1,2.26402123802241,12.013700752882718
10,303,15,15,2,1,0,-0.29550470203895535,0,1.0709971065146189,1,1.2534768526273767,12.92391243868049
10,196,23,11,2,1,0,-1.9659061247854266,0,-1.2344226506125335,1,-0.20476193175549004,13.532484297048688
10,94,21,1,2,1,0,-1.9328911885171234,0,0.028924396430338353,1,0.1326880046422343,13.268366671524172
10,435,1,12,2,1,0,-0.9202817255290677,0,-1.2344226506125335,1,-1.1207818590814038,14.220308777084735
10,224,15,11,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.6928135154746065,13.686540176667314
10,435,1,13,0,2,0,-0.00900361255714127,0,1.0709971065146189,1,-0.5570224990757988,14.166167429577444
10,196,23,13,2,1,0,-1.4606704388430607,0,-1.2344226506125335,1,0.29418348303924413,12.96453929221076
10,441,1,11,0,2,0,-0.09071786307988322,3,1.0709971065146189,1,1.1095280175993876,13.321214236149494
10,196,23,1,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,0.08050486966208847,13.610943392223
10,435,1,13,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-0.6635169947617579,14.430696197054507
10,303,15,12,3,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.035980445857566566,13.442996549995796
10,442,4,13,3,1,0,-0.6292983755900349,0,1.0709971065146189,0,0.6796978804900947,12.994530005894443
10,303,15,15,3,1,0,-0.42258123861738967,0,-1.2344226506125335,1,0.01273240172680776,13.485616636703183
10,94,4,1,2,1,0,-1.2572156270994779,2,-1.2344226506125335,1,-0.9779475389359491,14.363631966473962
10,394,22,1,3,1,0,-0.29550470203895535,0,1.0709971065146189,1,-0.8003572161879396,13.883169206438088
10,224,15,11,0,1,0,-1.3821689576789626,0,1.0709971065146189,1,-0.4611225716379137,13.756821561615595
10,435,1,15,0,2,0,-0.14712362454799402,0,1.0709971065146189,1,0.16090845087964709,13.686540176667314
10,435,1,15,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-1.6332140485852669,14.684709682304579
10,196,19,1,2,1,0,-1.8053557900572954,0,1.0709971065146189,1,2.409121915872937,11.56171562913966
10,313,15,13,2,1,0,-1.3821689576789626,0,-1.2344226506125335,1,0.048815118701185455,13.071070083016778
10,90,15,13,0,1,0,-1.138990961972236,0,-1.2344226506125335,1,2.0895342466050577,12.100712129872347
10,66,11,15,2,2,0,-0.6292983755900349,3,-1.2344226506125335,1,0.5740811592314591,14.178763817263128
10,441,1,15,0,2,0,0.5039019272737868,3,1.0709971065146189,1,1.212811560062157,13.710150042306449
10,435,1,11,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-2.62885684518412,14.518608069377388
10,313,15,15,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.5729008742683209,13.541073712262515
10,313,15,11,0,1,0,-1.3821689576789626,0,1.0709971065146189,0,0.11508010985296459,12.969212197910155
10,431,1,11,0,2,0,0.4625564499528806,0,-1.2344226506125335,1,-1.2752978364393504,14.876767060088614
10,313,15,12,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.5146701676819372,13.710138931133608
10,435,1,0,3,1,0,-0.45562615399810663,0,0.028924396430338353,1,-1.0067186846650982,14.204168547756057
10,435,1,0,3,1,0,-0.45562615399810663,0,0.028924396430338353,1,-1.0067186846650982,14.204168547756057
10,303,15,1,2,1,0,-1.4874642452426097,3,1.0709971065146189,0,2.252515095728654,12.180754837545884
10,313,15,12,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.5146701676819372,13.710138931133608
10,196,22,7,0,1,0,-1.4606704388430607,0,1.0709971065146189,1,0.7429438999244018,12.959844447906553
10,101,10,12,2,1,0,-1.138990961972236,0,1.0709971065146189,0,2.4091267300391666,13.217655375225181
10,313,15,1,2,1,0,-1.8053557900572954,0,0.028924396430338353,1,-1.631169693144965,13.500799813124575
10,303,15,15,3,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.08817586421482877,13.547631112808673
10,224,15,12,2,1,0,-3.2562741172271306,0,0.028924396430338353,1,2.6002473080997786,11.951180395901384
10,66,11,11,0,2,0,-0.00900361255714127,3,0.028924396430338353,1,0.32287907641992913,14.191203507738768
10,435,1,15,0,2,0,-0.6292983755900349,3,-1.2344226506125335,1,0.29610907772406586,13.834332312204863
10,303,15,12,3,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.9384970039149766,13.083622549087899
10,303,15,1,3,1,0,-0.42258123861738967,0,1.0709971065146189,0,0.5137004939194056,13.407542319637992
10,224,15,1,2,1,0,-0.9835930544211541,0,0.028924396430338353,1,0.29388660711632786,13.301346032932768
10,196,23,15,2,1,0,-1.4606704388430607,2,-1.2344226506125335,1,1.5692499589744915,12.92391243868049
10,196,23,11,3,1,0,-1.4606704388430607,0,1.0709971065146189,1,0.11912346967377704,13.197470849891134
10,313,15,1,2,1,0,-1.8053557900572954,0,-1.2344226506125335,1,-0.39347752456131396,12.983101310070822
10,441,1,11,0,2,0,0.5039019272737868,3,1.0709971065146189,1,0.7697731714069801,13.627975434117433
10,441,1,15,0,2,0,0.7434511311021436,3,-1.2344226506125335,1,-1.7762294260225524,15.341349446522061
10,66,11,1,2,2,0,-0.6292983755900349,3,0.028924396430338353,1,-0.4288610237936662,14.440914086437699
10,441,1,15,0,2,0,0.7434511311021436,3,-1.2344226506125335,1,-0.7637935684877313,15.201554887828955
10,313,15,9,0,1,0,-1.3821689576789626,0,0.028924396430338353,1,0.01218329873634254,13.270783382522602
10,435,1,1,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.22263912523747495,13.741864017795976
10,435,1,11,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,-0.23593997482090065,13.649455973634192
10,313,15,12,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-2.109010338403617,13.869051324892304
10,196,23,15,2,1,0,-1.4606704388430607,0,-1.2344226506125335,1,0.07262718980525351,13.270783382522602
10,313,15,1,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-1.288290542411946,13.578521599828012
10,313,23,6,2,1,0,-1.9659061247854266,0,-1.2344226506125335,1,0.728746963539514,12.971540487669746
10,196,23,12,0,1,0,-1.138990961972236,0,1.0709971065146189,1,0.8957519027604812,12.840000466430148
10,196,23,1,3,1,0,-1.4606704388430607,0,1.0709971065146189,1,0.10732765129149832,13.304684934198283
10,313,15,1,2,1,0,-1.8053557900572954,0,-1.2344226506125335,1,-0.6609425184466383,13.296316684527767
10,101,10,15,3,1,0,-0.6292983755900349,3,1.0709971065146189,1,-0.23524841429728238,14.665661487333884
10,313,15,15,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.6027518189914143,13.500799813124575
10,313,15,0,2,1,0,-1.2572156270994779,0,0.028924396430338353,1,-0.9860784724766704,13.37700559577791
10,435,1,7,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,0.22028984872555016,13.646973556140937
10,282,10,13,3,2,0,-0.45562615399810663,3,-1.2344226506125335,1,-2.7109352938389635,15.554220806102514
10,394,22,1,2,1,0,-0.9835930544211541,0,1.0709971065146189,1,0.16722598251861098,13.526494262499357
10,303,15,1,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.8125606477270884,14.054527458434775
10,196,22,3,3,1,0,-1.3821689576789626,0,1.0709971065146189,1,0.06863732943680528,13.075271769870477
10,313,15,15,0,1,0,-1.3821689576789626,0,0.028924396430338353,1,0.49605759264119764,13.142166004700508
10,313,23,0,3,1,0,-1.9659061247854266,0,-1.2344226506125335,1,0.06362869753936859,13.14020329553266
10,303,15,0,3,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.2667349640927944,13.592367006650065
10,303,15,15,3,1,0,-0.42258123861738967,0,1.0709971065146189,1,-0.17785377705593514,13.641157170819497
10,444,21,4,2,1,0,-1.4606704388430607,3,1.0709971065146189,1,3.680713994061344,12.676076274775909
10,441,1,11,0,2,0,0.7071416908945211,3,0.028924396430338353,1,-0.43508946912302215,14.580978400103845
10,435,1,11,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,-0.15643351319421206,13.95004145092188
10,435,1,13,0,2,0,-0.14712362454799402,0,0.028924396430338353,1,0.7181421588071037,13.487006490992238
10,441,1,6,0,2,0,1.002748025726356,0,1.0709971065146189,0,0.4411603912536024,14.108180171927094
10,441,1,12,0,2,0,-0.09071786307988322,3,1.0709971065146189,0,1.4014653016283607,13.049792684569493
10,101,10,1,2,1,0,-1.4606704388430607,3,-1.2344226506125335,1,-0.8897759139571206,14.594835434765272
10,101,10,7,2,1,0,-1.4606704388430607,3,0.028924396430338353,1,-0.2749670194827267,14.133964289082808
10,224,15,7,0,1,0,-1.3821689576789626,0,1.0709971065146189,1,-0.517667660065393,13.602317337503232
10,435,1,11,2,2,0,-0.45562615399810663,0,0.028924396430338353,1,-0.04585342121645389,13.773646353865574
10,441,1,15,0,2,0,0.7434511311021436,3,-1.2344226506125335,1,-2.870828466786894,15.482367961265862
10,303,15,12,3,1,0,-0.00900361255714127,0,0.028924396430338353,1,-0.974790128676028,14.255699102130825
10,435,1,11,3,2,0,-0.45562615399810663,3,-1.2344226506125335,1,-1.4167659151866803,14.603967918328545
10,66,11,11,2,2,0,-0.6292983755900349,3,-1.2344226506125335,1,0.44894367133089486,13.909911233385758
10,441,1,12,0,2,0,1.002748025726356,0,0.028924396430338353,1,1.361266929673647,13.64709190633931
10,435,1,9,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,0.020418541593482862,13.812506048943975
10,303,19,11,3,1,0,-0.6292983755900349,3,1.0709971065146189,1,1.4261921262675823,13.120361374733656
10,313,15,1,2,1,0,-1.9659061247854266,0,-1.2344226506125335,1,0.32089085076360535,13.155798153490567
10,196,23,11,3,1,0,-1.4606704388430607,0,0.028924396430338353,1,0.35160037754606,13.16158409055761
10,303,15,12,2,1,0,-1.8053557900572954,0,1.0709971065146189,0,2.4832761728622494,11.225243392518447
10,313,8,15,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-3.0134001347921298,13.74937075545973
10,196,23,15,2,1,0,-1.9659061247854266,0,-1.2344226506125335,1,0.43461051477807167,13.017002861746503
10,435,1,1,0,2,0,-0.6292983755900349,3,-1.2344226506125335,1,-0.056440628193508514,14.107433624673309
10,435,1,15,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,-0.16126001423987843,13.955272500339433
10,399,10,1,3,1,0,0.04365256738233161,3,-1.2344226506125335,1,0.2089795441706377,14.253700970685141
10,441,1,15,0,2,0,0.28752610146307245,3,0.028924396430338353,1,-0.09883196597602821,14.630820944988626
10,313,15,11,0,1,0,-1.3821689576789626,0,0.028924396430338353,1,-0.4278029922893187,13.409044949522526
10,282,10,13,2,1,0,-0.7990343135352804,3,1.0709971065146189,0,0.8400918384197167,13.976778705560397
10,224,15,7,2,1,0,-1.8053557900572954,0,1.0709971065146189,0,3.0057771403648275,10.275051108968611
10,196,23,12,2,1,0,-1.4606704388430607,0,0.028924396430338353,1,1.5535866720486111,12.611537753638338
10,196,23,15,3,1,0,-0.9835930544211541,0,1.0709971065146189,1,0.8074235717600249,12.896716695872
10,435,1,13,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,-0.6824569796491484,13.959610901938031
10,224,15,11,3,1,0,-0.9835930544211541,0,-1.2344226506125335,1,-0.5247120037954882,13.681979165339751
10,435,1,13,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,-0.6824569796491484,13.959610901938031
10,224,15,7,2,1,0,-1.8053557900572954,0,1.0709971065146189,0,3.0057771403648275,10.275051108968611
10,303,15,15,3,1,0,-0.42258123861738967,0,1.0709971065146189,1,-0.16511030228789453,13.85952744338105
10,303,15,12,2,1,0,-0.42258123861738967,0,0.028924396430338353,1,0.35914354227802225,13.458835614025542
10,435,1,11,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-0.7983022077132121,14.520092116149883
10,196,23,13,2,1,0,-0.9835930544211541,0,-1.2344226506125335,1,0.29148177965787603,13.235692062711331
10,303,15,1,2,1,0,-1.8053557900572954,0,1.0709971065146189,0,3.2939914277562243,11.156250521031495
10,435,1,1,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-1.8519776508704713,14.744914928983812
10,435,1,13,3,2,0,-0.45562615399810663,0,-1.2344226506125335,0,-1.5728223944758557,14.498607402670718
10,313,15,11,0,1,0,-1.2572156270994779,0,0.028924396430338353,1,-0.8874157678950209,13.487006490992238
10,313,15,12,0,1,0,-1.3821689576789626,0,1.0709971065146189,1,0.10290264335185949,13.102160670086809
10,313,15,15,2,1,0,-0.9202817255290677,0,-1.2344226506125335,1,-0.45957609759489004,13.514405465180353
10,435,1,1,3,2,0,-0.45562615399810663,3,-1.2344226506125335,1,-0.9156264316100129,14.487025438397106
10,101,10,1,3,1,0,-0.6292983755900349,3,0.028924396430338353,1,-1.0524032377093528,14.808391892000142
10,313,15,1,0,1,0,-1.3821689576789626,0,0.028924396430338353,1,0.20988186966746103,13.201174557828619
10,224,15,11,2,1,0,-1.4606704388430607,0,0.028924396430338353,1,1.3954270178030983,12.712890247898626
10,303,15,6,0,1,0,-1.138990961972236,0,1.0709971065146189,1,1.6989862091445425,12.765688433465597
10,435,1,13,0,2,0,-0.14712362454799402,0,-1.2344226506125335,1,0.08905407382584954,13.732128949025222
10,435,1,13,3,1,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.7269965761018263,14.452087387035824
10,224,15,1,0,1,0,-1.2572156270994779,0,0.028924396430338353,1,-1.208595594499859,13.864300722133706
10,313,15,1,0,1,0,-1.2572156270994779,2,-1.2344226506125335,1,-0.08540346893262232,13.294634598344782
10,224,15,13,0,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-2.315502020698742,14.377979414882104
10,313,15,11,2,1,0,-1.2572156270994779,0,-1.2344226506125335,1,-0.9655177594171056,13.542388636843823
10,441,1,13,0,2,0,0.7071416908945211,3,-1.2344226506125335,1,0.1867839892248044,14.647984803745318
10,441,1,1,0,2,0,0.7434511311021436,0,0.028924396430338353,1,-0.1326358599339034,14.357253284364987
10,313,15,1,0,1,0,-1.2572156270994779,0,0.028924396430338353,1,-0.3588370771560955,13.120361374733656
10,444,10,1,2,2,0,-0.6292983755900349,3,0.028924396430338353,1,0.011485574843830256,14.508157613482537
10,101,10,1,2,1,0,-0.6292983755900349,3,-1.2344226506125335,1,0.11859114848728172,14.501129472103427
10,196,23,15,2,1,0,-1.3821689576789626,0,-1.2344226506125335,1,-0.11010332155727683,13.412634595124828
10,441,1,12,0,2,0,0.7434511311021436,0,0.028924396430338353,1,0.11111731663115856,14.380824367014334
10,435,1,15,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-1.0560256695733994,14.389310980891652
10,435,1,13,0,2,0,-0.14712362454799402,0,1.0709971065146189,0,0.644653328382528,13.527828485512494
10,435,1,1,3,2,0,-0.00900361255714127,0,0.028924396430338353,1,-1.4623849508807667,14.66864847483316
10,435,1,13,3,2,0,-0.00900361255714127,0,-1.2344226506125335,1,-0.5461473353683519,14.34555040065407
10,313,15,11,2,1,0,-1.3821689576789626,0,1.0709971065146189,0,-0.6337802076355634,13.089840185698769
10,435,1,6,3,2,0,-0.45562615399810663,0,-1.2344226506125335,1,-0.7675669950869297,14.26339638195639
10,442,4,11,3,1,0,-0.6292983755900349,0,1.0709971065146189,1,0.5358638662887252,12.959844447906553
10,313,15,1,2,1,0,-1.2572156270994779,0,0.028924396430338353,1,-1.3830040893598432,13.617059619240436
10,196,23,12,3,1,0,-1.3821689576789626,0,0.028924396430338353,1,-0.28240188952831446,13.321214236149494
10,435,1,1,0,2,0,0.24114570101766036,0,-1.2344226506125335,1,-0.026201042581733842,13.805460222110773
10,441,1,13,0,2,0,0.7071416908945211,3,-1.2344226506125335,1,-0.5899412500624597,14.790070197962406
10,196,23,1,3,1,0,-1.3821689576789626,0,0.028924396430338353,1,0.0644628330694287,13.591116224748411
10,313,15,7,0,1,0,-1.3821689576789626,0,1.0709971065146189,1,0.060655935421498955,13.180632285528304
10,303,19,13,2,1,0,-1.138990961972236,0,1.0709971065146189,0,3.1572180295287056,11.695247021764184
10,313,15,7,2,1,0,-1.3821689576789626,0,1.0709971065146189,1,0.6633333499680095,12.810388612383504
10,303,15,13,0,1,0,0.15719835002967406,0,1.0709971065146189,0,1.7922020496185482,12.644327576461329
